,COEFFICIENTS,ENCODINGS
6829,1,Lao`GGkwEatK?^
6830,1,Lw_HDOcGAXbHfL
6831,1,LWWIoQ_ecOhXwR
6832,1,LROooGOiJQgW{b
6833,1,L_pAd_iKIXOqdQ
6834,1,Lm?g`BACOOiZyr
6835,1,LHc`g_hDCx\EIR
6836,1,Lx?P_IS@HPw^Ir
6837,0,L{?L@A_o@dVID^
6838,1,LCpAqcqM?p^d@L
6839,0,LKoCYIhQI`W^CR
6840,1,LLODITPDE_W^KR
6841,1,LPoJHGGRPP{EIr
6842,1,L@iCtCWddO^`KR
6843,0,L`gI_Y`eEQkA`^
6844,1,LoWORE?alCrggN
6845,1,LOsbCGdBPRgUkZ
6846,1,L@Y@wMMB`Pq\Wr
6847,1,L@qBXOYDMWouBj
6848,1,LQopO@caKah{@r
6849,0,LPEd_ECMFDKW[L
6850,0,LccKHWTGA?pMVL
6851,1,Lp_@oAt`OrkQKN
6852,1,LBWLCHhUGvAaQN
6853,1,LAYDK@|PW]E@G]
6854,1,L@sA\SIBF[OsTx
6855,1,Lp_@gWO\JgYHdx
6856,1,LqOP_oOpH`PxX]
6857,1,Lp_B`H?JDtiREJ
6858,1,LXCJCI_MGrkSTx
6859,1,LR@DSIGuB|E?d]
6860,1,LQcAwCrHE{H_}L
6861,1,LbOF?PgZHpePiJ
6862,1,LOk@sOlDOuHuBr
6863,1,Lw_KDGcGAcZ`\R
6864,1,LWWqCO_QMWgZYb
6865,1,LXGp_AOglChYEN
6866,1,L[CiOPAD@`LSvK
6867,1,L{?QHOOAq@Hd|L
6868,1,LwC@gOiQYOX^IR
6869,1,LwOd?@SoLDHwU]
6870,1,LHcBcRKDGpn?ib
6871,1,LOkAsPSdgSQXLR
6872,1,LooGgT@dDbTIAN
6873,1,LgcBCe`KDXXSbj
6874,1,LdGB`GpIEUkD@^
6875,1,L@sHQYJEAoYePt
6876,1,LoWOgQSScO\ZOr
6877,1,LsAoOCaKQhHLfB
6878,1,LqCoOASIIhciVB
6879,0,L{?a_OKaOdIQdm
6880,0,LWWgSAQSIWiZQb
6881,1,LsGoOCPIbGhLfB
6882,1,LHg@[YL@BQ]EAf
6883,1,LSER_S_XAudOdY
6884,1,LoW@WIQdi_YZDR
6885,0,L_sP_JI`h_XXHt
6886,0,L@qJGRdB@PkTIZ
6887,0,Lac`OHSYFCkWVr
6888,1,LWIgWPAB`OM\]r
6889,1,LaWoODQ`TQGw{d
6890,1,L_[?l_gL@}S]Yl
6891,0,LoS_o@TDDVGywD
6892,0,Ls@SO_WdAhb`}@
6893,1,L`S?wDtPcRGYod
6894,1,LWQCq`_RP`kpx`
6895,1,LOJPQOXoT_y`Y]
6896,1,LwGGXOOEBXI\rK
6897,1,Lq_i@OBGWOOKf}
6898,0,Ly?gG`AEAPUXzM
6899,1,LwGGXOOEBXQ\rI
6900,0,LWWoLC?AhWg{X[
6901,0,LwGOIJ?PgozSpu
6902,0,LGiop?oAgwiiTK
6903,1,L_s@KLST`OxYlH
6904,0,LgWOaJ_Bh`qhpp
6905,1,LGXgWQ_JPakpxP
6906,0,LFCHLBSI?ghHzI
6907,1,L_q?lDGbbWg{kh
6908,1,LGw`cCoXoqW}?m
6909,1,L_M?kXKpcOXlQo
6910,0,LGwqH?oApOyMP[
6911,1,LGM`gCoJk[KWLl
6912,0,LEIPgJO[_oi\Or
6913,1,LaICXBO[[Oi\OR
6914,0,Lr?gC_`Y@T`RZB
6915,0,LBoQWpSK?pPctB
6916,0,Le_q?K`QcSGOY}
6917,1,LoWGSB_mcYIhoR
6918,0,LsGQO_YEASr`|@
6919,0,LWIPgIOSapi\Or
6920,0,L_T?kTLaIeMO@}
6921,0,LWWKWBO[_om\OR
6922,0,LoWCoB_msOYhoR
6923,1,LGdCkbOhQ_x^KB
6924,0,LcK_cIQXH`iXwb
6925,0,L_w?rDOeawW|D]
6926,1,LOkDcCtDBQW}HL
6927,1,LgWAcRKEH`iXwb
6928,1,LQWAsQKeB_iXwb
6929,1,LoW_W?tPETiXwD
6930,1,L_s?jDOqopYZ@q
6931,1,L_s?lDGpopYZ@s
6932,0,L_[@W[KRDS[iIR
6933,1,LEK_[AqpQQH[s`
6934,0,L{?_WA`HcUH[st
6935,1,L_q?lDGbbWg}KL
6936,0,L_[?laGXC|dHql
6937,0,LoI_W?iqVBQkpr
6938,0,LcIGbB`S?tqhpp
6939,1,L_b@IhaYF@XliB
6940,0,LGF_U`GTE]fBdT
6941,1,L_q?lDK`Gxg{Kl
6942,0,L_w?rESaHiWy@m
6943,1,LEBBpOiEWo\Kmm
6944,1,LBogQ`ONS[iLa]
6945,1,LBou@?gEByKUh]
6946,0,LCee_R@dGpqhX\
6947,1,L`oAhPIIB{SST]
6948,0,Log`_B@eowgpjj
6949,0,LBooL_GBB\auRl
6950,1,L@wwDOIA@{MIlu
6951,0,Lf?I`CoqCXLBBn
6952,0,LWcEp_GDG}dOlZ
6953,0,Lk_QGIs@_TMeI^
6954,0,LwGp?SCOTDIpY^
6955,0,LLG`cDU@AWmeEN
6956,0,LLC`cDU@@XNEEN
6957,0,LDgUGFU@OOmEE^
6958,0,Ls_o`C?KkAXxYr
6959,0,LMGd_IScBDA[Pv
6960,0,L`oBPo_U_ojRUZ
6961,0,L@w[DK_E_omRJj
6962,1,LXG@l@K@oSnDIV
6963,1,Lw_OcKOobRLaBf
6964,0,L\?bP@CG`AgqvL
6965,0,LQWOsc_UgWHX[R
6966,0,LX_THG_CeP_YjR
6967,0,LH`Poq`G_opHkL
6968,0,LM_d_IScBDAWhn
6969,1,LBoO[sGJB[asRl
6970,0,LOeEo?|HG}d?lJ
6971,1,LcQIOEqdAXNDAN
6972,1,Ll?IGFR@@TMEE^
6973,1,LOqEWDSRPPmeAJ
6974,1,LhAAcTd@IPmEEN
6975,0,LwCOQK_DmBUUAN
6976,1,L@wJDOiE@rMIhU
6977,0,LpOApG_egshPlZ
6978,0,LBaoh?gPatUrBj
6979,0,LkCOcMS@@X\VEj
6980,0,LeOIOL`q_QL@bn
6981,0,Ls_o`@?WgcuhH^
6982,0,LXCDRGOEK~BCQn
6983,0,LLADgPt@?rclX\
6984,0,LKSEcLSP@]KQQ}
6985,0,LpCa_AawIrKq`N
6986,0,LBWhAcRD?}@cYv
6987,0,LBK@ZaSP?~AuOd
6988,0,LBgCxgLA?vCKen
6989,0,LPoKoI`ecPKa`^
6990,1,LkCX?XGQHBUKQ}
6991,0,L_sDPgT@?pnEEN
6992,0,LHgM`CoKoQLCbn
6993,0,LgE_JAGauLEC`}
6994,0,LpOBOEeE_ojRUZ
6995,0,LBQWWKsH@^CRJN
6996,0,LHgggaHa@XXTej
6997,0,LCksBOOB]IMHYv
6998,0,LX_Cx_KA?~EIdv
6999,0,LPgk_`@e_QLcbn
7000,0,Lu?oD?_EiEFMBn
7001,1,L?{WFwC@?hiuug
7002,0,LYGIh@I@[kcafZ
7003,0,L_F@LbCHC^eXg`
7004,0,Lp_aGAeWcPKu`^
7005,0,LHck_h?e_QNAd^
7006,0,LpOoB?OBjFEd@|
7007,0,LHgk_h?i_QM`d^
7008,0,LHaKoM`EcPKe@^
7009,0,LhOB_p`Q`PKRhN
7010,0,LacCXgLA?vEShn
7011,0,L_kAX_[PCkxtXO
7012,0,LPcKoGpqaQKRBj
7013,0,LbGE`cKa?rdKen
7014,0,LFGoL?WD{BdStr
7015,0,LiAPOFa@TOWzlL
7016,0,LEI`gF@TaOWzdL
7017,0,LSKScDaPPOW~hL
7018,0,Log`A@HU`p]kYU
7019,1,LwO`P?OQJYW}Pu
7020,0,LWWHX@OQHYW}PU
7021,0,LKKdCESDAWX\]Q
7022,0,LEEBpDGL`OZuRd
7023,0,L?yqBG_Db_}NBp
7024,0,L_wDP_kB@h`tZR
7025,0,L[GOso_I_Om\Yb
7026,0,LdAGXQ_[OUG[wr
7027,0,LsO_o@bEKWWkwr
7028,0,Lq@cP?TAX@GvLL
7029,1,L{?gH?`GaCjPzL
7030,0,LUGOsg_MOUGkyb
7031,1,Lw_SDD?Gr@agvL
7032,0,LoQcAOdgOohVKR
7033,0,L@sWQYKI?wYfPt
7034,0,L_[@XQIQY_[ZDR
7035,0,Lcg@XQIQW_[XLr
7036,0,LXO@\AH@wSZAkf
7037,0,LoK`GDCJC}eObi
7038,0,LPoXCQcgAan@@^
7039,1,LRG@kOspEWHG{d
7040,0,LPKHcGrHKRGG{d
7041,0,LC[IdSIaA_YZTq
7042,1,L?{qAoLA_aKPXs
7043,0,LTCSoCqHWQIG{t
7044,1,L@sKSPhb_pMP]r
7045,0,LGsESHgTK{pc`Z
7046,1,LHWEKShQE{cAYN
7047,0,Loa_E_HJHZbTej
7048,1,LsGX@A_oIA|WTt
7049,0,LKc@xoQ@G_ZZLR
7050,1,Lq_`_BCM@tUg[R
7051,0,L_s@poQHI_YzDL
7052,1,LX_KXAOoBVCYEN
7053,0,L`K@XoQPK_X^DR
7054,1,LkAHGJGb@irbRh
7055,0,Lh@aDOcGiC_ZNL
7056,0,Lc`HDJAS?whRKR
7057,0,L[AkH?_EAhLMVQ
7058,1,L?{gbCUA_OX|hk
7059,0,L[_kOOdAA@cX^R
7060,1,LX_KhCPAaP`JFL
7061,1,Lr?aGOdPg_OMh]
7062,1,LC[sCSGeIOZX]K
7063,1,LBKgdAL@__pJrk
7064,0,LMO`T@_ScOjXwR
7065,0,LMOaWD_YcOYhwR
7066,1,Ll?AgFT@@\KEE^
7067,0,LCYr?K_bCrhpXr
7068,1,L[CcWDCoC`m]AN
7069,1,LdGBOQorBO}eAJ
7070,0,LcW?rKPcTCxPdZ
7071,0,LpABOGswEUkc@^
7072,1,LhGBOEpDcqkaeZ
7073,1,LApaKHakQu`QVL
7074,0,LkC?[NCB@YZVPr
7075,1,LU_AwcPR?sjRDr
7076,0,LQoYGEKIBDOw|r
7077,0,LTABcoG{?wkdIz
7078,1,LsGaOI@sES{PdZ
7079,0,LXCKRE?cM@YpYR
7080,1,Lk_BOIs`ARmOkN
7081,1,Lq__cECkBSrXIJ
7082,1,LXCKRA_oM@[u@V
7083,1,LwGX?q?gHBQxUZ
7084,0,L?{MA[OZ_wOlij
7085,0,LagIOEpRQPmDAN
7086,0,LOsIoCpbQRm?gN
7087,0,LoWoOE?ehOzXXT
7088,0,Log@oL?td_xWUR
7089,0,LWaIoCpBQRmDGN
7090,0,LogPOT?TT`W{eJ
7091,1,L?{MA[OZ_wOlii
7092,0,L?{x@o?P__X|hl
7093,0,L_k@pi?pS`wXQr
7094,0,L_sBHp?Xa_W}dR
7095,0,LkCAgFT@@\MEA^
7096,0,L{?p?`?oDEXyUl
7097,0,LOsXPE?IaPYxUR
7098,0,LoaAgDTPD\MAC^
7099,1,LWocgDCaIahyBb
7100,0,LOwXGR?TP`W}`R
7101,0,Looa_K?\b_w]`r
7102,0,LQWBgBT`HXM@A^
7103,0,LKKdAM?LEcuOhM
7104,0,LAeBpOiBTOuahZ
7105,1,L@[FAsOZG{a_Xt
7106,1,L@[ESUMaG{B?Tv
7107,1,L?uAYZCFGvJc_K
7108,0,LKEeORCB@]DL]^
7109,0,LgaPOw_I`YJ`zr
7110,0,LKWf?KSHC]`Pd^
7111,0,Lh@QOsOH`eamk^
7112,0,Lb_BH`KBAnA`l^
7113,0,LoK_I@MQKiQ}p}
7114,0,LoS_c?shaXJjrd
7115,0,Lo``C?]KRB`\]R
7116,0,Lp_`_IEB@p[i]]
7117,0,LwOp?E?gooxX]]
7118,0,LoW`_D@X`wWZdU
7119,0,LoK_K@UPKYGy{`
7120,0,Lo``C?]KFHdP^R
7121,0,Lp_`AGKU``tLFx
7122,0,Loo_gCf@OxHUkN
7123,0,LoE_gATgiEdGUZ
7124,0,LacDBHTAS_jDUz
7125,0,Lp_BOMEE_ojEBn
7126,1,L`oAcpaJ`PK\]r
7127,0,L_w@TgcD_WXs|r
7128,1,LXGHdO`CGpjTUZ
7129,0,Lx?aG?pQiULEBn
7130,1,LKoaKHU@GRMdG^
7131,1,LXCKpCOcMBG{aj
7132,0,LFOoTD?a`QeKQ}
7133,1,LMGagUCaAdAhhN
7134,0,LGqaWKeAcO\TDz
7135,0,L`gBHQORRVP`hN
7136,0,LYCJP?oQQQmMb}
7137,0,LkAp?cGaDJbGt{
7138,0,LaSDGLTBQV@PlN
7139,0,LDSTAJQHDlE@Q^
7140,0,L_k@hWM@_wQuT|
7141,0,L`EASqM`_U@li]
7142,0,Loo@cFF@PXK`I^
7143,0,Lp_BCKeWaQGuBn
7144,0,LaaCTgHDSTadbz
7145,0,Lc`@hI`KgSZOez
7146,0,Lb_EHBKHAucshV
7147,0,L_[@Wg]B?ujZk?
7148,0,LqAECOshKWfED^
7149,0,L`gJ@OqQWQhHj]
7150,0,LLAdGQ`IOv@JlN
7151,0,Log`G@f@SWYTez
7152,0,LoW_QALaXGwvjj
7153,0,Loc`O@dBSiiMez
7154,0,LBgoh?gPXhSUL^
7155,0,LIWhGcR@@`IZ]l
7156,0,LKa_wHc`?wxu\R
7157,0,LKQ`WHcP?tZrTR
7158,0,Lw@oCD?BfDaz]R
7159,0,Lp_`CGSLDXqctx
7160,0,LccHBHPQ@XjDeZ
7161,0,L`oAd`cDA\KUEN
7162,0,LwCo_A_aiTRgt[
7163,0,LsAo`?GPLLT`dx
7164,0,L`oBD`cDAXYTkJ
7165,0,LCqoX?gHSjauwN
7166,0,LcaHBI`K?q~Aej
7167,0,LqA_WOK[T?[kyr
7168,0,LWQKXCOoY@m_dZ
7169,0,Lco@hPIIW_YZDr
7170,0,LKgccQLCB?[g}r
7171,0,LK`eCWcWAOpLkL
7172,0,LpGg_BAeSSWhYr
7173,0,LsGg_BBBHKS`jj
7174,0,Lb@EDbCcK@_\Yr
7175,0,Lh_QGr?EcPMe`^
7176,0,LKWdCSKSP?\plZ
7177,0,Lp_`GGUWaQLTD^
7178,0,LMOaSHcc_QKtbz
7179,0,LKWeGGsHC]cU`^
7180,0,L_kAX_[PCkxjj?
7181,0,L`WAhoU@?tTblN
7182,0,LpCcGOLII_hMmB
7183,0,LoK_K@STcYMIwd
7184,0,LoW`OEEBOo{]Du
7185,0,Lr?aOPCUH`HJfB
7186,0,LoW_QAGjhgqpdh
7187,0,Lo``C?]KRBd_~L
7188,0,LKEb_UCIBEN?Pv
7189,1,LGkcaIGeIqZiel
7190,0,L`cBCG{XaPWvLR
7191,1,LpO_W?tPcRGZwd
7192,1,LC[_\CPaDR[XXQ
7193,1,LoK`C?tPcRGy{`
7194,0,LMG_w@t@_QH\{D
7195,0,LaoH`@oLKTQyAM
7196,0,LX_LHHAGDPHPfL
7197,0,LO[PWAkaWb[XHR
7198,0,LDSpCSGwFDIqAN
7199,0,LoSCoAlaIa[Z@r
7200,1,L`g@ROoUXO}_]X
7201,1,LqO`_CTDBQWzhl
7202,1,Loo`PA?X`wXZdU
7203,1,Loc_S@a[sQIXwR
7204,0,Lq_s?CKHR?r_}L
7205,0,Ly?oOOOK[Oi\Yr
7206,0,LGkeAIGMIwYeTT
7207,0,L`W?xcH`GyjAcV
7208,1,L_p@hPSIF@[x[L
7209,0,L_k?ZISQHfIZ@L
7210,1,LagHPAWTIcjoUr
7211,0,Lgo`_DGqFhgwQl
7212,1,L`o@bOoMSo~B@r
7213,0,LWcIcD_dOyiIir
7214,0,L_wGpGXDEiovSZ
7215,0,LqA_KAdHEQ\J|d
7216,0,LpA`A?[[bDdP^R
7217,1,LqA`OCTDDPW~LL
7218,0,LYGqGGGKi_WmmB
7219,1,LWIohC?AdWg}P[
7220,0,L@isDA_EoqKITk
7221,0,LpCg_AahSRGYst
7222,1,LWWCtAH@h_phyb
7223,0,LaIEAbSsD?XlQr
7224,1,LwOApGGPh`ohyr
7225,0,L`IcCWK[L?WlYr
7226,0,LoSoC?oRwTKZLl
7227,0,L`IAXcGdKWwuJr
7228,0,LpAAcKUDHPm@]x
7229,0,Loo@gFF@OxHPkN
7230,0,Lca@TIbCGwiQ]j
7231,0,L`gb?KMED_yQ]j
7232,0,LLC`oR@DPbG^d\
7233,0,LCpqGI`KgSXSez
7234,0,LgEOERGDT^Eb`\
7235,0,L`cAQoou_onDIZ
7236,0,LPoYGAt@@\KEI^
7237,0,Ld@ICPgj?vaueI
7238,0,LKQCYEkBC\fT?Z
7239,0,LCkqHGGDGyZEib
7240,1,Lx?`H?H@Sp}FIr
7241,1,LsGo`C?oacuhH^
7242,0,LPcXAIKa?rZ`Xt
7243,0,LgSWAMKA?t^aTt
7244,0,L{?a_BEC_OiZyr
7245,0,LwCHHOIAIOZ^ML
7246,0,LTGTAIIaAoZdTt
7247,0,LIoiCgH`?qlEKv
7248,1,Lk_W_WoHKDeQBn
7249,0,LWKJ`OIAI_Y^Dr
7250,0,L@w_x_eA_OYZYb
7251,0,Lw_gC_ag@hbIVL
7252,0,Ld@ICPgj?vaueJ
7253,0,LGkaaIOYhTOZDR
7254,0,LoK`GD@XcsuObi
7255,0,LX_GxCH@PP}Cir
7256,0,LKg@sJeC_OiWyb
7257,1,Lu?E_aP[_OGjyr
7258,0,L{?gH?`GaAtHzL
7259,0,Lh@WCs`Ga?pNFL
7260,0,Lco@obbECWWgwr
7261,0,L`oApocI_Ogkyr
7262,0,LpA`AGeWaOou[L
7263,0,LaWW_FTCOPWh{R
7264,0,L@kHhQIQI_XZDR
7265,0,LBcWQMKI?s]_\t
7266,0,LFGp`A_ck@TGU^
7267,0,L`gJ@QIQH_WZLl
7268,0,Lp_ASCuE_onDLZ
7269,0,LDgHhQIQGOXZDt
7270,0,LCwggBbECWWiwR
7271,0,L`oDPgd@@XIEe^
7272,0,LkAWGZ?BHMD@jj
7273,0,L_[oP?gIw[O\]R
7274,0,LFGodE?ahB@hhN
7275,0,LKoeAWScE?X`hl
7276,0,LKoeGXCaE?X_tr
7277,0,Li@oOhAAX?WvLL
7278,0,LL__kPc`OPmUIN
7279,0,LIKiAgOM?veMUL
7280,0,LPgKgJ@e`QMA`^
7281,0,LYCJB?qAGrfKij
7282,0,LhCQ_LOSiUGu@^
7283,0,LgQWO[c@AWnDiN
7284,0,LqGo`?GP\DSs`}
7285,1,L{?``?SAGXg}]l
7286,0,L{?p?c?WAmahh^
7287,0,LdAJ@RAK@UCPjj
7288,0,Lh_QCp_``PMUMN
7289,0,LFGohE?cg`RL@^
7290,0,L[CEpCKA@hG^]L
7291,0,Lp_aODESk?iQU^
7292,0,LWIL`?WHc[TtDj
7293,0,Lh_WGZC@@XMDi^
7294,0,LBaWWFSDAW]ckJ
7295,0,L[O@x_OQGXg}Ql
7296,0,L{?IHPCGAGWt|L
7297,0,LwGp?AOgdU`zBR
7298,0,LYAHh?Y@DWtvHZ
7299,0,LJGhAcQH?}Bcen
7300,0,LKSFCLcP@S\O]r
7301,0,LLGdGSLA?ojTmj
7302,1,LPIPLB?QpSgXXK
7303,0,L@U[PCoIaSIXTK
7304,0,LAiAk`lPCTIGss
7305,0,LBKhBCGXGwhKmd
7306,0,LWaAl?W`pPgmmh
7307,0,LWoHTAG`_wW}Ku
7308,0,Lp_`AGMB@p]eM]
7309,0,Lw@OXAGOgwX\d{
7310,1,L{?GhBC@?S|W}]
7311,0,LoW_QAGmTkWWtk
7312,0,LsGoH?GDIhq[rq
7313,0,LgPOcR_BJWsphh
7314,0,LoK_gBEPKYGyot
7315,1,L_[?jSIBE{TpXr
7316,0,LPKGlCP`cRHG{d
7317,0,L{?Cg_u@?QNI{t
7318,0,L{?K_[DA?aKPX}
7319,0,LDQDSaidOSGZMr
7320,1,LhGSAeH@Cp\dUt
7321,0,Loa@cDKUogg]Kj
7322,0,LX_LPE?SIbKoD^
7323,0,LEKIRKGb_OnCmd
7324,0,LOwRGaH`CwwiYt
7325,1,LgcQOUH@QqXLUt
7326,1,LiCPGiG`Co~IYt
7327,1,Li_DGiH`ConAIv
7328,0,LqOo`C?BZFCohn
7329,1,LCUUAQhH@}DEcZ
7330,0,LGiClKG`TO~AKR
7331,0,L[@T_`OPIEdqDV
7332,0,LgQPGhGBBY^FAb
7333,0,LHc_wAl@Or[Rhr
7334,0,LHgacIccHQxQUZ
7335,0,L`KAROYPBuUd`l
7336,0,LoKcO?lPOp]Vdr
7337,0,LLAdOEcEBDH[Vl
7338,0,LoacGCdQCo~RHj
7339,0,LMAbGH_e_onCjj
7340,0,L`oBPge@@XIEe^
7341,0,L_M?VQJ@R]Cdbl
7342,0,L`caGHGucqlAeZ
7343,0,Lp_BGDTWEYi@`^
7344,0,LaaCTGhEBvEKhM
7345,0,LDWQWROecQGhwR
7346,0,L_qAbGkIbD_YdQ
7347,0,LCwsGQOsQOhXYR
7348,0,LqOGpO_sQOhXyR
7349,0,Lw_`B?SG`hbaVL
7350,0,Lr?cOGc[KOWkyr
7351,0,Lu?cP_CI?Om\]r
7352,0,L?xiAIIiPcYaTt
7353,0,LPgIhCGbPQzAkR
7354,1,LCqcIPGfCxfcgJ
7355,0,LpOAaBSdgdOZDr
7356,0,LXCL`D?KKbKobj
7357,0,Lp_e?CKRDW\BMr
7358,0,LMGccMCKHDEGRv
7359,0,LQcAqBUaHSQXIj
7360,0,LooH_QPkDdHiAN
7361,0,LQWRG`HDAsmTIR
7362,0,LaP?rgH`Pa[bYt
7363,0,LA[bBGHPapMDct
7364,0,LQ`eAOKJB[ETMr
7365,0,LKgb_U?iJAYg@v
7366,1,LAMaaKMB`OvA|r
7367,0,LoSAcBMaHdIZ@l
7368,0,L\?Soc`G`?hPzR
7369,0,LWoIgSOwDdHiAN
7370,0,L`gaHGH`cqkAmr
7371,0,LoKOc`QSQUHkqb
7372,0,LbGgOSTKB?XLfB
7373,0,LwOCca_McQLZOr
7374,0,LAhiAIGmP`YeTT
7375,0,LPgAwSLPDSZAcV
7376,1,L@qbAC]DaRf?kN
7377,0,LAk?yJSdgcQXHR
7378,0,Lco`_AYdEd`wQq
7379,0,L@kagaIhCsjRAR
7380,0,LXOdO@SoLDIoS^
7381,0,LAeaaHMBgSRbFl
7382,0,LWcIgD_bPYYIir
7383,0,LLGbGM@IEUgT@^
7384,1,L`EASUMQge@hX]
7385,0,Lr?w?aEA?cUHX}
7386,0,LiOAgbb@IQGYst
7387,1,Lw_HP_G`@YYimr
7388,0,LRGqH@?Ki_WmfB
7389,0,LaIaGWK[L?Wkyr
7390,0,LFOKRDOeOaIRT]
7391,0,LoSIGaQ[OTGiyR
7392,0,LwGk?OSK_OM\]r
7393,0,Lt?gC@a[OUGkyr
7394,0,LHcCsb_McQKXWR
7395,0,LYAwGP?EPPTMVQ
7396,0,Lw_w?C_BQZ``jL
7397,0,L_UWCSsP?{LJLl
7398,0,LFO`LCOpQbIPP}
7399,1,Lq_`A?lPQSrSb}
7400,0,L`KEAbSsD@Wkqr
7401,0,LFO`RCOeQbIPT]
7402,0,LGiA\EG`pWWuLr
7403,0,LgSAck_[H[[OYz
7404,0,LagHPBO[GsiwUr
7405,0,LCspOT?MKPYwTT
7406,0,L_eHHQIHHZBorl
7407,0,LEaqGI`HHcZ@]Z
7408,0,Loo@oAv@WWkaI^
7409,0,LaWc_QLDOsSrhj
7410,0,LHShCCr@GxJEKN
7411,0,LAkacBU`HcIXHl
7412,0,LacBHb?[EUSWaj
7413,1,LpGEOBcdGxITeJ
7414,0,LO[acAU`ISqZ@l
7415,0,Lw_IHP?g``QiVL
7416,0,LgoB_p_wD`kYAN
7417,0,Lx?oCGP@hTJFMN
7418,0,L{?p?c?oAYr_yn
7419,0,LpOaCAU`ISoZLl
7420,0,LkCX?Z?cKBTGU^
7421,0,LHoeOHS`HXIDE^
7422,0,LR@PSOkIAyeMeM
7423,0,LkCW_\?SHBTKQ^
7424,1,LIaIWiGbUDohZr
7425,0,LDIMHEGboe`cdz
7426,0,LcgL?Y`Fai?uTZ
7427,1,LDgIJQQBREKKYv
7428,1,LbO@oQkiAycq`N
7429,1,LRGHgPKFHkV?lJ
7430,0,Laod?OlIAqfQUN
7431,0,LAwYOSt@?ubIdV
7432,0,LApArccEAgx^HC
7433,0,LQWJCQSdXH_ozj
7434,0,LPSKQGkiiKIKe^
7435,1,LPQLOA[LJLUPDJ
7436,0,LpGb?@IddebSQ^
7437,0,LKWEISsPAkeIhV
7438,0,L@dDF`SSEHYh{O
7439,0,LPgU_HQEdQcUP^
7440,1,LggGSYc`?qjrRr
7441,0,LoIOXGPCkS]cdz
7442,1,LsCW`?gPGlVC`}
7443,1,LcaDPI`D_pNEEN
7444,1,Ls_P`_OQGXgy]l
7445,1,LwOh?BCSHLPXhN
7446,0,LHggcQ`c_ojRUZ
7447,0,LHciOY?eaQLCbn
7448,1,Lh_ICRc`?pmUKN
7449,0,LEIoJCGSYIUCQ}
7450,0,LEooX@GEWYO]Ul
7451,0,LEKoFAO`UKe@Yr
7452,0,LiAKOMcBAPcs|l
7453,1,LPSTOHaDgsJQfr
7454,0,L`g@XY?XcySP`n
7455,1,LGeIoXGbFdjHRd
7456,1,LBPhCc_\oi_Zdx
7457,1,LbOEAdONYQkKe]
7458,1,Looe?AJEB{Omh]
7459,1,LpO_oGQdB}KPh]
7460,0,LPoUOKQHByGTd]
7461,0,LGweAgGq@|KOmm
7462,1,LGwHaWgi@zHs`U
7463,1,Lp_oGGcDIR]UIN
7464,0,LCkJBQQBYIIHYv
7465,1,LROHWIKJImS`Bj
7466,0,LA[Z?XS`?zCSTv
7467,0,L?mEXeCBCWzM`c
7468,1,LaccGQLIAuFPhN
7469,1,L_[Cogkb?~AisS
7470,1,LAseOQLIAuDPdN
7471,0,LUObOI@eaQKRBn
7472,0,LWQFP?WDVKha}R
7473,0,LLODILKICmd?U^
7474,0,Lw_oCG_IMYme@^
7475,0,LXADh@GBF[psth
7476,1,LYOBJOOIB}EHh]
7477,0,Lp_aGCSwEYia`^
7478,0,Ls__QCHUE`}kQ]
7479,0,L{?``?OIIUh{U]
7480,0,LUOPoaOh@ch{Q]
7481,0,LMGbCEQHD_g}YM
7482,0,Lw_o_@_QqPiXyb
7483,0,LMGMAEkI?cG}]U
7484,1,Ly?o_a?KoOiZyr
7485,0,Loco_Aa`qQHW{t
7486,1,LL_bCAt@ARkUKN
7487,1,LIHgceAgHCbXIN
7488,1,L{?T?w?gP?Winr
7489,1,LKWbGScHC`mUAN
7490,1,LwCB`D?KiaYm@V
7491,0,LcPHDW`K?sp\lh
7492,1,Loo_cDF@IWmaE^
7493,0,LsAHAS`[?qrZUh
7494,1,Lp_q?CcDQRZDiN
7495,0,LFOcdCOeQPQLP}
7496,1,LR_GlCIHCxco|l
7497,0,LDocIOtHCUTS`}
7498,1,LGke_aGLO~CPhN
7499,1,LWgFPA_DopMUEN
7500,0,LKodOKcHC`iuAN
7501,1,LcaHPIaD?xNEEN
7502,0,Lh_PORc@OpmUEN
7503,1,Lw_L@I?ce@Qhh^
7504,0,LDSROTT@@P]EEN
7505,1,LMGh_KaaE@QhhN
7506,0,LPgKdC`S_ojRUZ
7507,0,LX_M_CpKaQLCbn
7508,0,LwCp??oP{BLS`}
7509,1,LQWRGPKDOo]VIb
7510,0,L[_CwBSKGWiWyb
7511,1,LLOsGTCCQ?hQvR
7512,0,LKWeCBcIGWWl[R
7513,1,LX_THH?GeP_XfL
7514,0,LH`Pgr@G_opHkL
7515,0,LKcaQISE_TG^ML
7516,1,LF_p`C_PabCpH^
7517,0,LM_d_KScBBAWhn
7518,1,LpGoG@HSgsjTeZ
7519,1,L`WOhKPCgshPlZ
7520,0,Lp_IGCrWDRMA`^
7521,1,LdCBHOYIFBLP|R
7522,0,LDoaTOQEKYdAT^
7523,1,L@sHXOYI`PNRFR
7524,0,LHWJASgYC|e?Qv
7525,1,LBDGjDOqA}dIEQ
7526,0,LBciCoG{?omTIz
7527,1,LG[FCbOLAw[lmJ
7528,1,LoS_KDCT@|KYlL
