,COEFFICIENTS,ENCODINGS
66110,1,MoaPGACaKDkhhS{m?
66111,0,MoWPCA_cKapWiYed_
66112,0,MsCCC`aDK_spWLrt?
66113,0,MWIWDP??IIcilcym?
66114,0,M[GIWGP?gCsQW}_n?
66115,0,MeG?Sp`CUH@O~QHN?
66116,0,M{?OCoA@GMKYtWjS_
66117,1,MkOKGEW?oHHHKsxP_
66118,0,Mh@P?sGC_rAgKje@_
66119,0,MgKAKJC_oHDKKUXP_
66120,0,MwCGC_U?TouQG^DF?
66121,0,MwASO?ccCCpXLTrm?
66122,0,MpGOWO_KED`gUMUX_
66123,0,MXAEKWO@P?dKC\]I_
66124,0,MoaSG?SX`_dHCLYY_
66125,0,Mu?SGOOR?E?kkuXX_
66126,0,MYGKKBC?oLSKCUXX_
66127,0,MwGCCwA@G`TIS^dF?
66128,0,MWaPgOO@RCdHCLYY_
66129,1,MWoCooQCIA`hyEb[_
66130,1,Mw_?wOaCIEaixCq{_
66131,0,M_Wq?cadOe?Yxcqw_
66132,0,Mo`OB?cAvGpHjKhu?
66133,1,MooOH@AgMA`hYfbS_
66134,1,MBICIh`EgOpOWNEH_
66135,0,MaWCWPHCWKqQWL_u_
66136,0,MaOaHJAcoa?XWfjS_
66137,1,MBIEHOhECpOOWNET_
66138,1,MWoHSPG?bDAooKj`_
66139,0,Md_[?CgWG_cPHDQv?
66140,0,MIIPK?[aIOgKdCYY_
66141,0,MoIOBAAIMShHDtYy?
66142,1,MWoPPOACII`gzEa{_
66143,1,MkCSOP_?gSQpVCHz?
66144,1,Mw_Oo?cKQHbKcatF_
66145,1,M[OAbAgb?KBQS[LP_
66146,0,MaW?YXACdDBIWLae_
66147,0,MaOq@AadOe?Wxeiw_
66148,0,M_Y?[WHWI_gQWLee_
66149,0,M`E@B@hsEGiagdZq_
66150,1,MAYSDAIcc@chzeMB_
66151,0,M`_`cWEOoJDPUdZo_
66152,1,MCeHGeaWCF?ZBose_
66153,1,MpO@SG`THAaWpxQh_
66154,0,MEaPDOWBa@_lHZiL_
66155,1,MXAPKAGAq`ghEXth_
66156,1,MSHWK?IB_iW[SZiL_
66157,0,MS`HQG`E_@r_ognh_
66158,1,M`E@DPPBEaoWXV]W_
66159,0,MGXO[AWDQ`ggsZQL_
66160,0,Mk?gPGw?KCrco]uE_
66161,1,MP_hc@BAiUBdCHub_
66162,0,Mk_GOgsCCaPpWeZ[_
66163,0,Mq@OB@CacKo\Dp{q_
66164,1,MAiOTAIdCSghxD]B_
66165,1,M`a@cEK`KPdOpTZe?
66166,0,MAkCcqaGXAbIRaPF_
66167,1,M`K@SCkcKagrCXdh_
66168,0,M`Q@SHPTHAaWphoh_
66169,1,MDSQH?UEXCa]ELeu_
66170,1,M`c@`OT`CHdhqhZP_
66171,0,M`g?hWKGoEd]QHRd_
66172,1,MChQEAKJ_``hZFHF_
66173,0,M_s?oiEHqB?{gjM`_
66174,1,M`IBAAwcKcoqAhUf_
66175,0,MESHI@wDQC_XWvPF_
66176,0,M`P@G`idQaH_MAQ|_
66177,1,MbC@S?{cKapQDWnH_
66178,0,MEQPDAQEcYClb_JN_
66179,0,MaHAIOhaCPgcs^VS_
66180,0,MoSO`?IpOiAjeZ?n_
66181,0,MccCCqQ@WOkpMo]u_
66182,1,MoIOQ@_DMEpGnHQx_
66183,0,MoKOS@_QWhoo^Gct_
66184,1,MooOO_HDjBAo^aaL_
66185,0,M_pAPISDhCcWVOeL_
66186,0,Mc_cSEQFOCapiVAN_
66187,0,MoHOc?IiCPiiTp`x_
66188,0,MKoQE@KcGH@jUI`l_
66189,0,M_k?hQDgD@dhQh^P_
66190,0,McS@SRCCWSb\PGlF_
66191,1,MGsQH?UAdbAYMoMu_
66192,0,M_i?wObCUEpGmQTX_
66193,1,M_s?SdQgWJ@W^aaD_
66194,1,MAhOpGaHoP`WvOeD_
66195,0,MGpBIGpCgkB`U_Wz_
66196,0,MBEAcoX`CHsAQKvU_
66197,0,M_k?dATaUOc[LHeX_
66198,1,M@kQB?eGsh_{dFtP_
66199,1,Ma`?ROF_SIlCkjee_
66200,1,MGYPDGIPCRDGl\ae_
66201,1,MOMOT?QOsJsMELBP_
66202,0,M_YAKQaaGX@g\kcD_
66203,0,MAMOLOaEIS_h]LE@_
66204,1,MoKGgOK?YgqHcLwQ_
66205,1,MWKGeGP_G@kpsW{o_
66206,0,MoPK@QCOa@`Kpo}__
66207,1,M?NOd?eIUKqHEcII?
66208,0,MCsGJ[AGGBWHEDIu?
66209,1,McPGW?u_c@pkS]US_
66210,1,MgWOKOEAG[o{MMCV?
66211,0,MaKGcO[?hQiHSK{A_
66212,0,M_Ha@xGBHc?wuOtf?
66213,1,MpOX?S?c@cKGGER~?
66214,1,MsAQCOGgGB@kdMxe?
66215,1,MgcWCGD`?GsW\iWz?
66216,0,MWKKPGE__@S[TTIe?
66217,1,MsAQCOGgGB@khMxd?
66218,0,MKDSBW_`??WiS]Km?
66219,0,M{?Y?CCG`B@GjK|f?
66220,0,MoIGBOgAIIog]lUc_
66221,1,MWKGeGP_OAkpkW{g_
66222,0,MsCAcSAGWEcPYcZd?
66223,0,MwG?kGK`CAsoxKww_
66224,1,M_[@OpE_WLDhK\LP_
66225,1,M_qA`@MgcKcWkYmo_
66226,1,McG_[SEAgQoo\lch?
66227,1,MoDB@CKhCga_LTyW_
66228,0,MgGoOoa?ZEB_yk]e?
66229,0,Moo?W`SgWFK[Y?M{_
66230,1,M_wOO_REUFOo^_LX_
66231,0,MGYP_`HOWrA[Kbce_
66232,0,MG[CMQaAGaeiKkEH_
66233,0,MpCGKCI`OiOWTVWH_
66234,0,M?{Po?ipCgakM@AZ_
66235,0,MKCpWCo@oBfAYkAE_
66236,0,M[OQaAAo_S@cKTV`_
66237,0,M`IGKHaGcRFGMKeE_
66238,1,MwCSA?g?wQq[K^Lj?
66239,0,M`cP@?J_uAchHqZS_
66240,0,M`aP@?MocS`hHUXx?
66241,0,MGFWcOQ?IEoiTexe?
66242,1,MwGOD@A@qDoiTMiW_
66243,0,MsCOQ?IHgMYHDSwH_
66244,1,Ms?wA?ScO@tSgp]__
66245,0,Md_PO@aooEB_Sg\`_
66246,0,MRG[_O_GOpQGCXSn?
66247,0,MsGWGACHGMLGSlhH_
66248,0,Mp@OWO_AYa`hK^Cu_
66249,1,MoKOgA@PiR?otK{P_
66250,1,MwG@KPOGER@oTK{X_
66251,1,MoIOaOA@jCaic\]?_
66252,1,MwGOD@A@rAcgxMgw_
66253,0,MOMWSOC?YgqHc\[A_
66254,0,MwGSO?g@cXQ[K\`V?
66255,0,MpGSGOC_oHLHSlhH_
66256,1,MoWP?c@cWFAYS^dX_
66257,0,MOMWSOG?YgqHc\YA_
66258,0,Mw@P@?gAYaagk^ec_
66259,1,MWK?mQA_GHkgwS{o_
66260,1,MwCDCGEOd@GhIS|e?
66261,0,MoKSOO_AcXWW]KFV?
66262,1,MwGCKW@CC@soxS}W_
66263,0,Mw@A`PCARC`Pco}__
66264,0,Mu?OoCCh__oPIClN?
66265,0,M{?OcAGcD?eogpr`_
66266,1,Moa?p?kC]EpHcZT`_
66267,1,MaQ?XWHCcLBa[st@_
66268,1,M_U@CpQ`GRFG\L_e?
66269,0,M_wCPQD?sJKW^_US_
66270,1,MgIOQOI@ISpGl\jH_
66271,0,McWOIGEY_@fAdwIE_
66272,0,MgICKEaaCCcqLkeE_
66273,1,M@wQB?MDLQ_ypiGx_
66274,0,M?]GWt@CCrGXm?cy_
66275,1,M?{?VPPcE_cX]@EQ_
66276,0,Mf?OKPG?y_oHCM}Q_
66277,1,M@w?rARoSE_|IHcs_
66278,1,M?{AM?rWSf?g]iOo_
66279,0,MsO?YOQOgShP[kjD?
66280,0,Moc?w@BBYEog]IUS_
66281,1,M?{@SbQoKBo]B@BV?
66282,0,Moc?MGQiGPEiKmAT_
66283,0,McK?UR@DCdC{LAgy_
66284,0,MqG?MGgeGPEG}KAx_
66285,0,MOsOX?cceC`lNA@R_
66286,0,MJ@SWOoA_YColsCF_
66287,0,MoBAAgBN?LDbbCGy?
66288,0,MaIOKAKaWpEGmKce_
66289,1,Ma@_PpWc_b?xuI[r?
66290,1,MgS?[?u?kko{SUQE_
66291,0,M_[OW?UDcTo{STQE_
66292,0,MqCWG?W@TK`sMKwj?
66293,1,Mgc?k@pAj@cW^?Iz?
66294,1,MoW?[?TPcVG[[L_i?
66295,1,M_MOgOQBJC`kcKyO_
66296,0,MoK?M?qqDOaiK}?X_
66297,0,McaOKOK?yGqJC\[A_
66298,0,McQOEOK@hCyHDK{A_
66299,1,M{?SC?IHGIYHDTwX_
66300,0,M[_WHAG_G`T_odj`_
66301,0,MWoHHPA?aUP_oLJ`_
66302,0,MCsBI?\EScqQGCPH?
66303,0,MwGSGOC?hILHKlhP_
66304,1,MgWOWGc@gSwWk\BF?
66305,0,MwGOBO_AaIog]lUe_
66306,1,MgSOWAoAYa`hK[Su_
66307,1,M{?U?OGG_BHOuMZf?
66308,1,M{?T?S?O`C?gX^Xn?
66309,1,MoWSGO_ASJWW[lLN?
66310,1,M_sOo?pDj@aW\_gz?
66311,1,MOM?\@KqDOaiK]CH_
66312,1,M_MCgOUDICpIcKyO_
66313,0,Ms_Oa?K@yCqJCM[Q_
66314,1,MoW?Y?XPWVO[Kl_e?
66315,0,MoKW_OC?YgqHcL{Q_
66316,1,MMOWW?w@GSo[K\BV?
66317,0,MwAWO?g@G[q[K^@V?
66318,1,M?yQDOI@W[`[]UME_
66319,0,Mg_a_`qCK]Ag{JQX_
66320,1,M@d?mKPG[IeKWr[H_
66321,1,M?qwHCQ@SVBTed_j?
66322,1,McPAP@XFO`co|CeS_
66323,0,M?pqE?[KdRPeACVe_
66324,1,M@oiBBI@WU`u`DJh?
66325,1,M@iSD?iHcDgzPToe_
66326,0,M@h@YS`ASbdLOXDL_
66327,0,M?u@RU@HCdoXBa_y_
66328,0,M?\Gp@scE_gg{AUX_
66329,0,MOwQc@GBWhhIsA`F_
66330,0,M@sSPAaDcRQ\@__v_
66331,0,M?{?U`UO^@_XnPc??
66332,0,MgBCB@wCoBd\TbGh_
66333,0,MgB@B@w?[TimZ@Cd_
66334,1,Mog?k?UCuPoW[r\F?
66335,0,M@LSGoP@KEtaa[tP_
66336,0,MOMOT?W@\E{IEKRP_
66337,0,MpCOa?K_u@cXhUXx?
66338,0,M_MOa@EaeCbLLHwq_
66339,0,M_pG`@s@NAagv@Q[_
66340,0,M_sOc?YhCHkXUHaP_
66341,0,MoE?[?MiEOdRD[Ai_
66342,1,MHGqSGg@KXDbO{@P_
66343,1,MBGoeOKAoZAYcm`E_
66344,0,M?]OpOaBJC`hK]CP_
66345,0,Moo?q@IA]KpGlOuh_
66346,1,McW?YSICgSd`[kae_
66347,0,M`Q?YOq_gdBiKmAD_
66348,0,MgGcGcJ@KEtArWrS_
66349,0,M?]Od?YHMQsIC[dP_
66350,0,MoEWAGG@WKi]KLxu?
66351,0,M?mP`@EocSbHLPwq_
66352,1,MBGoeOKAo\AYSm`H_
66353,0,M_[AEQaaGX@gl]AD_
66354,0,Mi?k@LG?KB@Morbe_
66355,0,MJOApWK?oM?qeKNe_
66356,0,MoW?W`c_yBGtLPG{_
66357,0,M?]OROaQHKdLC[EE_
66358,1,MKCpWCo?sLDbI[@P_
66359,0,MKcHWKKB?Q@rDgGj_
66360,0,M`o?s?ypCHakKpQP_
66361,0,Mga?q@i?]DpHeIeh_
66362,1,M`Q?YSICg[b_[mIE_
66363,0,M_[ASGqgWBCg\mCD_
66364,0,MwGS?_P@oDpsYYgw_
66365,0,MoWOKOG?yaohc][A_
66366,1,Mgg?wCMCKYoo]b?x_
66367,0,MoWSGO_ASJWW[nCN?
66368,1,M_i?YIIBL@pgdyhX_
66369,1,M?\PDAKdCWowXu[P_
66370,0,M_YAIPICK\A[sf`P_
66371,1,McP?TDPFO`ag|DaW_
66372,1,MD_gLBKAhAa{QD^O_
66373,1,MH_oU?[CLQxU?Hfh_
66374,0,M`a@AoYAgMw[EHtp_
66375,1,M`o@`@MIMEaiHQI{_
66376,1,MOw@Y@`GwUiWXC`[_
66377,0,MqOCSOIHGSeHW{Ij?
66378,1,M?{Oq?socDgh]a@H_
66379,0,MhGOKDA`OMWGSL{H_
66380,0,MggOo@`CMJ@qsEb[_
66381,1,M_wO`PCEQHbIu@DF_
66382,1,M`W@oBPEYB`\?PSn?
66383,0,M_TOD@KTOUalLHWp_
66384,0,MQP?y?idCIgW~@AX_
66385,0,M[CFGQC?oHIGTLxX_
66386,1,MD_oM?kKg`c|_Hu`_
66387,1,MoI?i?LBhSgyLXTD_
66388,0,M_g_H`qaqQGg|DPX_
66389,0,M?]PH@QacQgwlXcD_
66390,0,M_e?MAhiGPa}GwMe_
66391,0,MSPGMD_CoPchkwMh_
66392,0,MoSAO`cdGdCh\_bL_
66393,0,MPP?y?iSTBiIXPCl_
66394,0,M@sCXR@CcRQ\?a`V_
66395,0,M?[_fOs@q`oY[mc??
66396,0,MP`GY@I@See]Wa_l_
66397,0,M`g@o@L_wDsZB?JU_
66398,0,M_[?kAUCvAoWXrXD_
66399,0,M[CAWgE?sDILXVXN?
66400,0,MWa?uOEGIKdKMDNq_
66401,1,Mw_OW@OEC\OwkTJN?
66402,1,MoSOWOO@dXDsK[Ov?
66403,0,Mx?[??W_OIXGSm|H_
66404,0,MwOOWW?_OGfS[ksn?
66405,1,MwOOWGOo_GdS[kqn?
66406,0,MwGOK?gBETSSK[Iz?
66407,0,Mq@OO_BcoMCrcmeE_
66408,0,M_YSAGQUCBDHk^CE_
66409,0,MwOOO`@EQJ@tLPJ[_
66410,0,MQoU?gAHo@`IqXfe_
66411,0,Mh@GOdg?MM@aYcfe_
66412,0,MWK?]PA@JOeQSk`T_
66413,0,MXCEIOaA_[AgzL?b_
66414,0,MooP_?aBYKakM`EF_
66415,0,MwCKGK_@_IDUW[sd_
66416,1,MoaP_?E@yKdKMDlq_
66417,1,MqOOO_B`pECqdkfE_
66418,0,Mx?W_A@@IMI_KT|X_
66419,0,MpOOO_BSiM@aWmee_
66420,0,MkG?LEK`C@aiq\sh_
66421,0,MeO?TO[CqO_[[yMh_
66422,0,Mx?WOA@?iMD_L\nH_
66423,0,MeOCPPSCo@cklaRT_
66424,0,MGTOMKCCiG_lLhwp_
66425,1,MwOOO`@EQJ@tLDb[_
66426,0,M{?SCOAB?KSiXs[j?
66427,0,MOwL@@cCh@fGdQcF_
66428,0,M`QB?pIDGyCWTa`\_
66429,0,Ms@OD?KEoB{LF?lx_
66430,0,MKaQP?q_cEDbc]@u_
66431,0,MLCOYCo@dDDOM[ah_
66432,0,MEaWPAgBIA`IcyBn?
66433,0,MwAGA`ECETBQtLtf?
66434,1,MWQ?NQA?YKhIMslo_
66435,1,MhAGPKH?WKdQTw]h?
66436,1,Mo_b?dC`hHA_KT}W_
66437,1,Mw?iAC`?TL@ah\^O_
66438,1,Mw_OP@AEQEalL@q{_
66439,1,MwGOWG__gPEk[kcn?
66440,0,MXC[G?W_OIXGSmxH_
66441,0,MRGQ`@@hOMAOSL{X_
66442,0,Mw?kAGg?SERQh\^@_
66443,1,Mx?QGOO_OLQGUlhX_
66444,0,MWKUC?Q@p`PKCMyP_
66445,0,MwGO`?QCdSeqSLdF?
66446,0,M_MGEGiAV@SGL\NH_
66447,0,MkO?[EQaCCaom[eE_
66448,0,M_M?USIaF?oOL\nH_
66449,0,M_Y?[KawD@@GL\eE_
66450,0,MU@GM?iCqO_[[zM`_
66451,1,MXCEHOcA_YAWzc_e_
66452,0,MgaEAEac`CCGgo^`_
66453,0,MkGWOGgB?HPgzSHN?
66454,1,MooP_?aFaIbKK_uF_
66455,0,MaW?YYAGcLDGM[eE_
66456,0,McPE?pKDO@cklarS_
66457,0,McHD?okQO@ghULVX_
66458,1,MoIQ@?EaX@a]Edes_
66459,1,Ma__eWQHGM@YKUiW_
66460,1,M_eGEYA?YCsIHcZe?
66461,1,MQ_qE@C`hH?YKUmW_
66462,0,MHoSH?UGePEIEgA~?
66463,0,MWQAMQO@QcaJCkWY_
66464,1,Ms?caPGOKApQgrb__
66465,1,M@MWWOS?ZChHCmWQ_
66466,1,MFGGkOk?oLQGLSwH_
66467,0,M`_w?pC?UTPOgrb__
66468,0,MBW[OX?GO_qOGTLN?
66469,0,Mq?a`@K`pI?YWY[s_
66470,0,MaCa`O[`PI?YWyWs_
66471,0,MKSQ`CPgOE?YXW]s_
66472,0,MX_EEQA?YCaIIcZu?
66473,0,MQ`KIE@B_Q_[ohU@_
66474,0,MWoBKWCAOePOKg]`_
66475,1,MqGX?OOGR`CGIhIn?
66476,1,MIgTOX?W?OaOWclN?
66477,0,MQaLC@EGcJDHEGXu?
66478,0,M_e?bI`HXGhZ?hhu_
66479,0,M`a@`@sG]SeGWjAl_
66480,0,M_X?YHcEi_hH[_bL_
66481,0,M_wGPDWAWqhHl?cF_
66482,0,MCsPBAQKScdXRB@F_
66483,0,MOs@w?hgXHHXP_hF_
66484,1,M\?QQ?g`GKCiLwLP_
66485,0,MEWP`ICs_AD?WdJe_
66486,0,MhAWO@cAIKb_nGQs_
66487,1,MWoO[OCCHIkXeHEF_
66488,0,Moo?q@WPgX`[sQ`D_
66489,0,M_w?[XAGWHdg^PCD_
66490,1,M_w?hIHHXAkWqHLF?
66491,1,MXCEHOcA_[AWzS_h_
66492,1,MWo?{SCCPHcheHDF_
66493,0,MCUW`@QCoQd\T@Hx_
66494,1,Mao?w?m_kEglLA`X_
66495,1,M`I@QPBChTHj?dbh_
66496,1,MAQsB@DdG`DIxDdn?
66497,0,MGUOe@I_UOeK[ZDh_
66498,1,MaOgOgUGcMCqpkdE_
66499,1,MoSCS?YBSoqo[kJH?
66500,1,MSOai?haW@gtLHeS_
66501,0,M_TOPPAEQiAlL@_|_
66502,0,MoHC@_YEKI{cUDUX_
66503,1,MCeQO_pUGb?W~ACu_
66504,1,MCYAUAphGHDGK}?U_
66505,0,McKGDISCgQJHSK{@_
66506,0,MaI?eI`JGSaoK^CE_
66507,0,MCwOk?YqC_ckkaaJ_
66508,1,MPEQI?SagPeJ_}?H_
66509,1,M[_B_sG__P@`SLro_
66510,0,M_dASWSHCYCr_m?F_
66511,0,MaSOS?e@tJHHMKQu_
66512,0,MGPo``QOUUCdTDTX_
66513,0,M`oGS@sAigakd?QN_
66514,0,MIEOYGoCdPDPKkah_
66515,0,McWOW?wCtPDpK[?u_
66516,0,MpASO?cDdPFOLKdT_
66517,0,M_[OSGKCwQw[SYLh_
66518,1,MSQAg_kaKBG\XHMS_
66519,0,MwGOKGG_WESYYsle_
66520,0,MsAOC_DWgFDMJIJn?
66521,1,M?F{_[?BB?SCD_uE_
66522,0,MWoBGwCAObPOchJe?
66523,0,MgKHCHQ@IQKGkKmP_
66524,1,MoQOH?SPolPKcK{@_
66525,0,MqOR??`chD@_Lojo_
66526,0,Mx?WGAA@OmLGST\H_
66527,1,MWoHOdGGIM@_KXJe?
66528,0,MWEOL?SGqhKGkMiH_
66529,0,MPKOY?S`i`HGsK{@_
66530,0,MBcSGo`BGIhQeGJZ?
66531,1,MoISG?EQWHo]Edcu_
66532,0,MCsQIOS@gdOhKLhP_
66533,0,MpCR?CAdOM?WUU\X_
66534,0,MCsQIOS@odOhKLhH_
66535,1,MBcSHOaBCJPIEgIz?
66536,0,MWoBGwAAGbP_cpJu_
66537,0,MXCEWOKCQH?[KUlX_
66538,0,MOMMO?YaD?pOL\jX_
66539,0,Mt?O_g@PgHBdOTxX_
66540,0,My?GKQC?OlQGTL{H_
66541,0,M[AA[IAICBDGLmeE_
66542,0,MkGS@OgB?HPirS`L_
66543,0,M]?R_GAa_CCcKTfh_
66544,1,Mx?QGOO?oVQGTk{H_
66545,0,MpCQG?WcoRQGLS{H_
66546,0,MUGGUGQAd@SGK}JU?
66547,1,MWoBGwAAGbP_cpJo_
66548,0,M_kOK?[IZ@sIHkjT_
66549,0,MwOOP?QBFaHcSg]x_
66550,0,MooOcO_AfBAo^GNT_
66551,0,Me_CaQWB_BGXcVqm_
66552,0,M``@PB`ooM@m@_^F_
66553,0,MdA@IPgChAkXaHNF_
66554,0,M`o?pSK@pP`mD_VF_
66555,0,MdA@IPaChAlHa_^F_
66556,0,M_kOK?YiOQsYXsJL_
66557,0,MD`@oo[Op@dcEHfe_
66558,0,M?{Op@QwDApGr?tF_
66559,0,Ms?k@O`AG@x`qpfe_
66560,0,MsCWG?Wb?SWqW[sd_
66561,1,McG_gqKIOHcyhstX_
66562,0,M`K@cOd_SBb\IXlE_
66563,0,M`Q@WHILE`GX_agz_
66564,0,MKEOw@QGoEfHyMHF_
66565,0,MGqPKIGATDHpEW]h_
66566,0,M_iOI?[AvOoYh\LH_
66567,1,M`a@QSI@ge`]CU^O_
66568,0,MGsRAASAddOpAg]f_
66569,0,MCopHQAGWccxaolu_
66570,0,M`H@`S`ASbdLOZEL_
66571,0,M`E@SXADG`sZ@PJT_
66572,0,M_XOH?UsCcwG[r]U_
66573,1,MgaOa@c?]KpGmJUh_
66574,0,M_wOoD_gWFGW[aMx_
66575,0,Mcg@gSKAog`pgNgj_
66576,0,MoE?M?kQV_gKMHVh_
66577,1,Mo__gp@AMROozAe[_
66578,0,MggOg@QEbOcicOdN_
66579,0,MGiPSCg`OWeQdW?N_
66580,0,McQ?YPIOhO`W\yMe_
66581,0,M_MGKGsGePKPMK`T_
66582,0,M`ICBPgQ_XDPTe?F_
66583,0,MpCWG?SHEpDOMLax_
66584,0,Mi@WACK?TwDBbGPt_
66585,0,M_wOoC`gWFGg[qLw_
66586,1,MwGH@OoAAa`hK\su_
66587,1,MwGWO?o__Ko{Klqj?
66588,1,MwCOPOC?pMYHDK{H_
66589,0,Mj?[?K@_G@@KYree_
66590,0,M{?WCGGGHAMGTMlX_
66591,1,MOiG[OQ@IEpIc[YO_
66592,0,McS?[SE@gooo[mIh?
66593,1,MwAOSOA?ZGbLC\]O_
66594,0,MFAO[OQ@Z?`KC\]O_
66595,0,McS?UR@DEDC[LQIy_
66596,0,MPoOT?apCgakM`ER_
66597,1,Moa?qPA?]KpGmJeh_
66598,0,McI?hSgI_IdQSwHx_
66599,1,Moo?wC`gWFGg\aLX_
66600,0,MKSOiBCOcTCkTIRL_
66601,0,Mcc@`SSBOcapgNkF_
66602,0,MaaO`@IaTO_zCrDx_
66603,0,MaEOE@KhGX@hNeoe_
66604,0,MGiQSGgHOSdPTYOn_
66605,0,M_XAPXCKOeC[SaNL_
66606,0,Mo`?pPADJAaguBa{_
66607,0,MgoOo@gEJGahcOUN_
66608,0,M_MOE?ksD_kKKHvh_
66609,0,M`E?MW`QCWc[o}VH_
66610,0,Moo?w@`gYB@o\aLT_
66611,0,Mo__g`HaYBOpYbak_
66612,0,M_[OW?qkE_g[S`UR_
66613,0,M_iOa@codCdGlHrh_
66614,0,M_[?k@UwDAoWXrXT_
66615,0,MpA@aADagLLKD`^B_
66616,0,Mh@@`G[GKULKEPfe_
66617,0,M_wOW?qgTCh[p_pF_
66618,0,M_dCcOsHOceXwMhT_
66619,0,MKaPKAgCSbDZOLUe_
66620,0,Mp_@_bAaoMDXOLue_
66621,0,MGYSc@IHOcoxWNlD_
66622,0,M`c@aOqPHQaWovOh_
66623,0,M?{Oo`DwHDQPaQGz_
66624,0,M?[ocb@PYR?tM`bC?
66625,0,M`c@aOqPHQaWozGh_
66626,0,Moo?w@aWdJOgpHLF_
66627,0,MKaPOaPCWeTR?hJn?
66628,0,M_pGQPKCQWqHKi`\_
66629,0,MaoCaQWB_bCheI?n_
66630,0,M_wGoIISCFCglIbT_
66631,0,MKSQa@SAgSokLIbL_
66632,0,MiCE@BSa_O`RPV?j_
66633,0,MsGWO?oaGDPkS]Ky_
66634,0,MO[JAGWGWKkKGLjE_
66635,0,MsGQA?SMa@_qeg]u_
66636,0,M_X@PSK_oJHaKuKe_
66637,0,McG_KqaQGIcuGlEP_
66638,0,MgHOH?YDJOcic\_u?
66639,0,MoW?Y?wDY`oWkL_u?
66640,0,Moa?i@EaeCpGlJhq_
66641,0,M_wOo@`gYB@o\DMw_
66642,0,M_pO`@QaUAogvAU[_
66643,0,M_[OK?YsD_kKSRPR_
66644,0,McK@KPaQGMCpeS_e_
66645,1,M_YOI?UIf_g[cjlJ_
66646,0,MoK?L?[EVOo]JOJ\_
66647,1,MGq@iGYAUD@^aOLF_
66648,1,M``@PSKAoh`n@Hcf_
66649,0,MCsRAASDgSohagZF_
66650,0,MPo@h@`ooM@mG_^F_
66651,0,MPoEB@gJCB`v@_]x_
66652,1,MooCc?iXOcapUEP~?
66653,0,MKSQgBAAcUI`KYI}_
66654,0,Moo?opCAZKBHgUP~?
66655,0,MWPEcAoAWch`LEa}_
66656,0,M`EPCAIcSoeXJQJ\_
66657,0,MCqR@AQDoQoXapLF_
66658,0,M_hC`QSIO`dj_ddF_
66659,0,MAawOoa?NkIecDNJ_
66660,0,MPGkOaIaG@z`bSgy_
66661,0,MKIBaAw_SGg]QHSl_
66662,0,MF_XCQ@?ca}@AQtN_
66663,0,MWP?eoBAFsUTOpBd_
66664,0,M@sKOdDaG@yd_DNJ_
66665,0,MKKPIAo_cGg}QXOl_
66666,0,MWPBDO`?KM{TbOeD_
66667,0,MWS@aw@_G@~DQDNJ_
66668,0,MKEOo`QoE@?^r@JU_
66669,0,MOYAsWCg`?gWfJBF_
66670,0,Mu?WGO_BAD@dUMQ\_
66671,1,M_I_FKBuA?_VrDQw?
66672,0,MkGSC@g`C?o}ZPQl_
66673,0,M{?GoKACa?_XvauF_
66674,0,Mx?SGGGY?KKaHSsn_
66675,1,Mw_QAO@CCL{f_atF_
66676,1,M?paJWHoa?_frHJO_
66677,0,MkG@W@eoE@?^aoSv_
66678,0,McoGSUOO_iOHEXQn_
66679,0,MROK_aDcG@v?rELZ_
66680,0,MKIBSBW_SGc]aWSf_
66681,0,McoOc@WWgQoWfAbF_
66682,0,MH`SQG`GcA~C`JBF_
66683,0,MOaoT?KpEH?^pVOO_
66684,0,Mp_@W@EqEP?\_qSv_
66685,0,MKWPo@EoE@?^_qSv_
66686,0,MG[AsYC_`?gWVJBF_
66687,1,M_d?HkgoUA?NYhbc?
66688,0,MWBCWoD?NW[d_wkm_
66689,0,MAEwOoa?NkBefGRF_
66690,0,MAEwOoa?NkBefGRF?
66691,0,MMG?{Ec`E?ceYgCn_
66692,0,M@[SOgaOw@xd`UGj_
66693,0,MkCHGBo_CCiijOon_
66694,1,Mu?A`HGFa?_ItJbF_
66695,1,M{?WGGOQ?SCXysLR_
66696,0,M]?HgW_?aO@HrGZV_
66697,0,MkOP_@ooa?`KTRRN_
66698,0,MKE@TBo_SCiYrGQd_
66699,0,M?yUCHCEi?`H]aRD_
66700,0,MwGBOWC__EEQd[ZS_
66701,0,M_w@PKIDqC_YVOdD_
66702,0,MkCH@Bo_CCiijOsf_
66703,0,M[_?y@goI?_XuJEF_
66704,0,MsAWGGAR?BT?vf@F_
66705,0,MKKQcB__cGgjiOpf_
66706,0,MGwSQKGKa?`KLJbF_
66707,0,MwGWO@GBBQ@pSn?j_
66708,0,M]?GqE@_aC@CKZbe_
66709,0,MOwCpHGWo_ogeAVF_
66710,0,MwCWG?E@asUAMSLR_
66711,0,MKEBPBo_SCqJAwSf_
66712,0,MAp?{YC``?dGVHBF_
66713,0,MsGSO?BWoWAqc}HU?
66714,0,M{?WOG_@OBV?luSF_
66715,0,MwCK@E_`?HMAqS`|_
66716,0,MSo?y@WWgQoWf?dF_
66717,0,M?xAsYC``?gWUJEF_
66718,0,MBSKGd``G@{CoULZ_
66719,0,MX_A[P@GCM{SGauF_
66720,0,M@e?kaUqEP?\P`hE?
66721,0,MBEKGbD`G@|CQFLJ_
66722,0,M@[@i@MqEP?\_qGj_
